CountryCode,CountryName,CoverageType,RequestYear,DataYear,DataType,PovertyLine,HeadCount,PovGap,PovGapSqr,ReqYearPopulation,PovertyLine.extreme,HeadCount.extreme,PovGap.extreme,PovGapSqr.extreme
IDN,Indonesia,R,1984,1984,X,1.886789,0.787897,0.3123181,0.1540661,120.772492,1.9,0.7917528,0.3156383,0.1562821
IDN,Indonesia,R,1987,1987,X,1.886789,0.775277,0.2860424,0.1315625,123.928173,1.9,0.7795959,0.2894591,0.1337269
IDN,Indonesia,R,1990,1990,X,1.886789,0.6615959,0.2049236,0.08310503,125.946184,1.9,0.6673701,0.2081189,0.0848153
IDN,Indonesia,R,1993,1993,X,1.886789,0.6739685,0.2095424,0.08475908,126.346974,1.9,0.6793371,0.2127902,0.08651081
IDN,Indonesia,R,1996,1996,X,1.886789,0.5643679,0.1572444,0.05941105,125.476544,1.9,0.5708441,0.1600981,0.06078657
IDN,Indonesia,R,1999,1999,X,1.886789,0.476806,0.1160045,0.0403232,123.515322,1.9,0.4841585,0.1185382,0.04138952
IDN,Indonesia,R,2002,2002,X,1.886789,0.2957731,0.05505658,0.01537667,122.744148,1.9,0.3026171,0.05675766,0.01593832
IDN,Indonesia,R,2005,2005,X,1.886789,0.2760465,0.05796777,0.01807941,122.556368,1.9,0.2825184,0.0595077,0.01864282
IDN,Indonesia,R,2008,2008,X,1.886789,0.2723344,0.05616306,0.01706298,122.01169,1.9,0.2773226,0.05768191,0.01761533
IDN,Indonesia,R,2010,2010,X,1.886789,0.1925318,0.03463998,0.009579701,121.470632,1.9,0.196353,0.03575102,0.009934669
IDN,Indonesia,R,2011,2011,X,1.886789,0.1549175,0.02676041,0.007169273,121.391796,1.9,0.1595705,0.02766668,0.007447022
IDN,Indonesia,R,2012,2012,X,1.886789,0.1319941,0.02046357,0.005013457,121.265866,1.9,0.1366253,0.02125292,0.005233009
IDN,Indonesia,R,2013,2013,X,1.886789,0.09898628,0.01477851,0.00359435,121.088901,1.9,0.1028022,0.01537725,0.003753465
IDN,Indonesia,R,2015,2015,X,1.886789,0.07120202,0.01119394,0.002798884,120.528146,1.9,0.07382589,0.01161981,0.002918159
IDN,Indonesia,U,1981,1984,X,1.561155,0.4013044,0.11722,0.04790256,34.445822,1.9,0.5399241,0.1806011,0.08099001
IDN,Indonesia,U,1984,1984,X,1.561155,0.3490411,0.09657386,0.0380774,40.783091,1.9,0.4852979,0.1540156,0.06660252
IDN,Indonesia,U,1987,1987,X,1.561155,0.4019524,0.1125529,0.04343823,47.800744,1.9,0.5423262,0.1770665,0.0766526
IDN,Indonesia,U,1990,1990,X,1.561155,0.2790987,0.06523689,0.02049446,55.490637,1.9,0.4063013,0.1148581,0.0432044
IDN,Indonesia,U,1993,1993,X,1.561155,0.2673754,0.06156998,0.02055816,64.532549,1.9,0.4008271,0.1102426,0.04186116
IDN,Indonesia,U,1996,1996,X,1.561155,0.1936088,0.04209996,0.01343124,74.438287,1.9,0.31031,0.07953779,0.02879468
IDN,Indonesia,U,1999,1999,X,1.561155,0.1887029,0.03668601,0.01085018,85.097234,1.9,0.3193538,0.07529136,0.02542672
IDN,Indonesia,U,2002,2002,X,1.561155,0.05088126,0.00787468,0.001833698,94.763911,1.9,0.131179,0.02190397,0.00587963
IDN,Indonesia,U,2005,2005,X,1.561155,0.05427286,0.009401367,0.002640818,104.156362,1.9,0.1269994,0.0234713,0.006977199
IDN,Indonesia,U,2008,2008,X,1.561155,0.07347195,0.01208944,0.003057289,114.147586,1.9,0.1555173,0.03000041,0.008741838
IDN,Indonesia,U,2010,2010,X,1.561155,0.05222931,0.00755987,0.001775927,121.053491,1.9,0.1182029,0.02128488,0.005745694
IDN,Indonesia,U,2011,2011,X,1.561155,0.04696961,0.006747958,0.001532712,124.315715,1.9,0.1075091,0.0188045,0.005058703
IDN,Indonesia,U,2012,2012,X,1.561155,0.03929918,0.005537069,0.001234198,127.617366,1.9,0.09555897,0.01636752,0.004259726
IDN,Indonesia,U,2013,2013,X,1.561155,0.02997933,0.003965958,0.0009056477,130.943362,1.9,0.08561143,0.01296534,0.003207605
IDN,Indonesia,U,2015,2015,X,1.561155,0.02890516,0.004148217,0.0009446773,137.633967,1.9,0.07004177,0.01205356,0.003173778
IND,India,R,1981,,X,1.350896,0.3552257,0.09095309,0.03221139,546.127182,1.9,0.6314316,0.2092727,0.09157872
IND,India,R,1984,,X,1.350896,0.3240103,0.07812699,0.02645754,579.962756,1.9,0.6021085,0.1911034,0.08075779
IND,India,R,1987,,X,1.350896,0.2786119,0.05985771,0.01923343,614.040279,1.9,0.5600516,0.165499,0.06591154
IND,India,R,1990,,X,1.350896,0.2385186,0.04801521,0.01494302,647.84048,1.9,0.5258566,0.1460722,0.05561452
IND,India,R,1993,,X,1.350896,0.2227541,0.04355874,0.01329954,682.037834,1.9,0.5182918,0.1394735,0.05184939
IND,India,R,1996,,X,1.350896,0.2020213,0.03817062,0.01136245,716.383423,1.9,0.4934513,0.1287178,0.04668549
IND,India,R,1999,,X,1.350896,0.1876338,0.03445204,0.0100286,750.527164,1.9,0.4753659,0.1209908,0.04306813
IND,India,R,2002,,X,1.350896,0.1776605,0.03184968,0.009092019,782.001991,1.9,0.4638189,0.1157322,0.04058536
IND,India,R,2005,,X,1.350896,0.152569,0.02629632,0.007312205,809.63558,1.9,0.4271793,0.1024874,0.0348535
IND,India,R,2008,,X,1.350896,0.1281581,0.02162868,0.005930072,835.057853,1.9,0.3837562,0.08814994,0.02932683
IND,India,R,2010,,X,1.350896,0.1000553,0.01617417,0.004322328,850.238363,1.9,0.3236126,0.07120319,0.02292913
IND,India,R,2011,,X,1.350896,0.0685315,0.01033291,0.002692006,857.150489,1.9,0.2571991,0.05243113,0.01599839
IND,India,R,2012,2011.5,X,1.350896,0.05838757,0.008818578,0.002288966,863.5076,1.9,0.2361241,0.04715168,0.01413409
IND,India,R,2013,2011.5,X,1.350896,0.04652466,0.006913693,0.00178656,869.383944,1.9,0.2061298,0.03946342,0.01149727
IND,India,R,2015,2011.5,X,1.350896,0.02915531,0.004262835,0.001108061,879.985357,1.9,0.1532713,0.02726698,0.007547859
IND,India,U,1981,,X,1.350849,0.1741592,0.03676367,0.012069,166.99085,1.9,0.3864532,0.1074055,0.04172547
IND,India,U,1984,,X,1.350849,0.1574335,0.03059634,0.009164037,184.282446,1.9,0.3659647,0.09721108,0.03581932
IND,India,U,1987,,X,1.350849,0.1598082,0.02966831,0.00818998,202.752462,1.9,0.3621402,0.09559427,0.03392677
IND,India,U,1990,,X,1.350849,0.1264446,0.02275103,0.006370546,222.293,1.9,0.3225893,0.0801071,0.02756446
IND,India,U,1993,,X,1.350849,0.1091948,0.02045274,0.006228814,242.019983,1.9,0.3037047,0.07334171,0.02569741
IND,India,U,1996,,X,1.350849,0.09966001,0.01857343,0.005647665,262.509794,1.9,0.282225,0.06744934,0.02358635
IND,India,U,1999,,X,1.350849,0.09791414,0.01787616,0.005336705,284.01205,1.9,0.272963,0.06547548,0.02282794
IND,India,U,2002,,X,1.350849,0.09720509,0.01759917,0.005153993,307.805121,1.9,0.2685811,0.06509134,0.02261424
IND,India,U,2005,,X,1.350849,0.0839376,0.01498073,0.004249528,334.483094,1.9,0.2487189,0.05845969,0.01979633
IND,India,U,2008,,X,1.350849,0.06965172,0.01192095,0.003189133,362.089053,1.9,0.2183232,0.04842459,0.0159673
IND,India,U,2010,,X,1.350849,0.05391156,0.008443292,0.002132905,380.742328,1.9,0.1780172,0.0382763,0.01215058
IND,India,U,2011,,X,1.350849,0.03726778,0.005181275,0.001253282,390.08554,1.9,0.1395801,0.02823479,0.008411025
IND,India,U,2012,2011.5,X,1.350849,0.03207336,0.004350063,0.001045232,399.558252,1.9,0.1303252,0.02557563,0.007430435
IND,India,U,2013,2011.5,X,1.350849,0.02646399,0.003517337,0.0008469569,409.178263,1.9,0.1174243,0.02223501,0.006297004
IND,India,U,2015,2011.5,X,1.350849,0.01712113,0.002315088,0.0005642728,429.068623,1.9,0.09509515,0.01662628,0.004476741
IRQ,Iraq,N,1981,2006.85,X,1.399716,0.01553096,0.002447546,0.0005531576,14.04654,1.9,0.06363917,0.01122514,0.003163039
IRQ,Iraq,N,1984,2006.85,X,1.399716,0.03876696,0.006740828,0.001828348,15.205501,1.9,0.1493319,0.02802946,0.008427081
IRQ,Iraq,N,1987,2006.85,X,1.399716,0.02660773,0.004549988,0.001172596,16.290149,1.9,0.1097641,0.01975633,0.005758127
IRQ,Iraq,N,1990,2006.85,X,1.399716,0.00508874,0.0004637109,6.541542e-05,17.469005,1.9,0.02189352,0.003552527,0.0008775648
IRQ,Iraq,N,1993,2006.85,X,1.399716,0.06969686,0.01240603,0.003526001,19.011917,1.9,0.2230298,0.04676622,0.01485628
IRQ,Iraq,N,1996,2006.85,X,1.399716,0.05195212,0.008819012,0.002446161,20.845893,1.9,0.1793519,0.03531774,0.01085264
IRQ,Iraq,N,1999,2006.85,X,1.399716,0.002734279,0.0002008903,2.62405e-05,22.878156,1.9,0.01553096,0.002457702,0.0005561055
IRQ,Iraq,N,2002,2006.85,X,1.399716,0.006932375,0.0007376409,0.000115868,24.939299,1.9,0.026853,0.004574928,0.001180218
IRQ,Iraq,N,2005,2006.85,X,1.399716,0.007083878,0.0007739295,0.0001232679,27.008426,1.9,0.02797587,0.004706343,0.001220233
IRQ,Iraq,N,2008,,X,1.399716,0.004895964,0.0004671653,7.536139e-05,29.111417,1.9,0.02189005,0.003565094,0.000878688
IRQ,Iraq,N,2010,,X,1.399716,0.005293041,0.0005700757,0.0001066169,30.762701,1.9,0.02449717,0.003943623,0.0009856444
IRQ,Iraq,N,2011,,X,1.399716,0.005280011,0.0005934083,0.0001156329,31.727053,1.9,0.0252252,0.003995608,0.001001163
IRQ,Iraq,N,2012,2012,X,1.399716,0.004626163,0.0005483455,0.0001094286,32.776571,1.9,0.0245996,0.003707736,0.0009255267
IRQ,Iraq,N,2013,2012,X,1.399716,0.003506233,0.0004029515,7.905936e-05,33.883145,1.9,0.01990551,0.00295194,0.0007258211
IRQ,Iraq,N,2015,2012,X,1.399716,0.004416345,0.0005176846,0.0001028662,36.115649,1.9,0.02389917,0.003549662,0.0008836418
JAM,Jamaica,N,1981,1988,X,3.52217,0.2615994,0.08485301,0.03941028,2.197583,1.9,0.06919725,0.01887541,0.008712345
JAM,Jamaica,N,1984,1988,X,3.52217,0.2728871,0.08946041,0.04179229,2.308947,1.9,0.07403435,0.02020738,0.009252442
JAM,Jamaica,N,1987,1988,X,3.52217,0.2577907,0.08331536,0.03862105,2.379279,1.9,0.06760058,0.01843988,0.008536652
JAM,Jamaica,N,1990,1990,X,3.52217,0.2557795,0.06976487,0.02773142,2.424242,1.9,0.04569947,0.009048337,0.003054467
JAM,Jamaica,N,1993,1993,X,3.52217,0.3653153,0.119793,0.05541398,2.488782,1.9,0.0990856,0.02601632,0.01142006
JAM,Jamaica,N,1996,1996,X,3.52217,0.1941457,0.04997852,0.02037578,2.561993,1.9,0.0342804,0.008361074,0.003014954
JAM,Jamaica,N,1999,1999,X,3.52217,0.1290718,0.0370924,0.01606832,2.634882,1.9,0.02614325,0.007331851,0.003006475
JAM,Jamaica,N,2002,2002,X,3.52217,0.1446342,0.04085058,0.01745425,2.695446,1.9,0.02810685,0.007452455,0.003188373
JAM,Jamaica,N,2005,2004,X,3.52217,0.1132469,0.02967768,0.01144237,2.744673,1.9,0.01697552,0.003729833,0.001237424
JAM,Jamaica,N,2008,2004,X,3.52217,0.110569,0.02816746,0.01079347,2.790122,1.9,0.01593877,0.003500442,0.001149194
JAM,Jamaica,N,2010,2004,X,3.52217,0.1324061,0.03426688,0.01341084,2.81721,1.9,0.01994592,0.004448524,0.001511236
JAM,Jamaica,N,2011,2004,X,3.52217,0.1267327,0.03303716,0.01288773,2.829493,1.9,0.01836437,0.004260161,0.001437783
JAM,Jamaica,N,2012,2004,X,3.52217,0.1324061,0.03401769,0.01330543,2.840992,1.9,0.01994592,0.004409174,0.0014964
JAM,Jamaica,N,2013,2004,X,3.52217,0.1313946,0.03389716,0.01325473,2.851807,1.9,0.01994592,0.004390114,0.001489272
JAM,Jamaica,N,2015,2004,X,3.52217,0.1267327,0.03305266,0.0128944,2.871934,1.9,0.01836437,0.004262494,0.001438717
JOR,Jordan,N,1981,1986.5,X,2.149749,0.0002535808,1.978787e-05,3.02228e-06,2.461193,1.9,0,0,0
JOR,Jordan,N,1984,1986.5,X,2.149749,0,0,0,2.780428,1.9,0,0,0
JOR,Jordan,N,1987,,X,2.149749,0.001150915,0.0002064689,7.534122e-05,3.127917,1.9,0.0005667755,0.0001197023,5.067653e-05
JOR,Jordan,N,1990,,X,2.149749,0.03229649,0.005736741,0.001796992,3.560582,1.9,0.01815991,0.003240124,0.001061973
JOR,Jordan,N,1993,,X,2.149749,0.05617458,0.01066484,0.003424591,4.189431,1.9,0.03386838,0.006211311,0.002045783
JOR,Jordan,N,1996,,X,2.149749,0.03927831,0.007417252,0.002537734,4.716373,1.9,0.0227281,0.004384016,0.001616987
JOR,Jordan,N,1999,,X,2.149749,0.02443786,0.004586796,0.001559047,5.014899,1.9,0.01421035,0.002693118,0.0009884216
JOR,Jordan,N,2002,,X,2.149749,0.01767159,0.002966426,0.0008328616,5.287488,1.9,0.0100274,0.001533469,0.0004463868
JOR,Jordan,N,2005,,X,2.149749,0.008271347,0.001279931,0.0003567113,5.714111,1.9,0.004179948,0.0006724266,0.0001890786
JOR,Jordan,N,2008,,X,2.149749,0.003476999,0.0004061452,8.754803e-05,6.489822,1.9,0.001266994,0.0001548243,3.954953e-05
JOR,Jordan,N,2010,,X,2.149749,0.002952738,0.0004958298,0.0001493186,7.18239,1.9,0.0013213,0.0002761941,8.594452e-05
JOR,Jordan,N,2011,2010.24,X,2.149749,0.002769754,0.0004969234,0.0001582018,7.574943,1.9,0.001309792,0.0002854067,9.516423e-05
JOR,Jordan,N,2012,2010.24,X,2.149749,0.002769754,0.0005017622,0.0001596529,7.992573,1.9,0.001309792,0.0002875876,9.597805e-05
JOR,Jordan,N,2013,2010.24,X,2.149749,0.003593719,0.0005459424,0.0001704069,8.413464,1.9,0.001650523,0.0003050319,0.0001018892
JOR,Jordan,N,2015,2010.24,X,2.149749,0.003709918,0.000638763,0.0001949181,9.159302,1.9,0.002015484,0.0003482458,0.0001148846
KAZ,Kazakhstan,N,1981,1993,Y,3.797052,0.2098806,0.05462797,0.01951325,14.683789,1.9,0.0172434,0.0009423389,6.893989e-05
KAZ,Kazakhstan,N,1984,1993,Y,3.797052,0.2118324,0.05531424,0.01982408,15.214051,1.9,0.01795121,0.001015499,7.691535e-05
KAZ,Kazakhstan,N,1987,1993,Y,3.797052,0.2182742,0.05758929,0.02086001,15.801753,1.9,0.02028873,0.001273337,0.0001070539
KAZ,Kazakhstan,N,1990,1993,Y,3.797052,0.250617,0.06923344,0.0262823,16.348,1.9,0.03207371,0.002911858,0.0003550168
KAZ,Kazakhstan,N,1993,1993,Y,3.797052,0.3354163,0.1014343,0.04210532,16.330419,1.9,0.06378754,0.009366856,0.001858292
KAZ,Kazakhstan,N,1996,1996,X,3.797052,0.3396458,0.1047658,0.04651934,15.577894,1.9,0.06333501,0.01723069,0.007118239
KAZ,Kazakhstan,N,1999,,X,3.797052,0.3970886,0.1351772,0.06371246,14.928426,1.9,0.09922264,0.02545556,0.0100324
KAZ,Kazakhstan,N,2002,2002,X,3.797052,0.3825721,0.116218,0.04921136,14.858948,1.9,0.06773934,0.01392374,0.004642204
KAZ,Kazakhstan,N,2005,2005,X,3.797052,0.322769,0.1039255,0.04635153,15.147029,1.9,0.06858234,0.01575779,0.005497424
KAZ,Kazakhstan,N,2008,2008,X,3.797052,0.05131771,0.008402572,0.002361358,15.674,1.9,0.0008195189,3.844291e-05,2.078395e-06
KAZ,Kazakhstan,N,2010,2010,X,3.797052,0.03935077,0.007001105,0.00199595,16.321872,1.9,0.001268301,0.0001763236,4.843738e-05
KAZ,Kazakhstan,N,2011,2011,X,3.797052,0.01618284,0.002748231,0.0007828767,16.557201,1.9,0.0004278632,6.236955e-05,1.79517e-05
KAZ,Kazakhstan,N,2012,2012,X,3.797052,0.01338433,0.002007839,0.0005191199,16.792089,1.9,0.000346423,4.956038e-05,1.065156e-05
KAZ,Kazakhstan,N,2013,2013,X,3.797052,0.007376196,0.001136674,0.0003156193,17.03555,1.9,0.0002279013,5.103581e-05,1.764641e-05
KAZ,Kazakhstan,N,2015,2015,X,3.797052,0.009688534,0.001527032,0.000399083,17.542806,1.9,0.0002023735,1.572449e-05,2.179805e-06
KEN,Kenya,N,1981,1992,X,1.546747,0.2285883,0.07835687,0.03772048,16.901677,1.9,0.3055549,0.11353,0.05752208
KEN,Kenya,N,1984,1992,X,1.546747,0.2530265,0.08909737,0.04360721,18.937738,1.9,0.3332537,0.1271436,0.0655613
KEN,Kenya,N,1987,1992,X,1.546747,0.2314958,0.07961347,0.03840135,21.119318,1.9,0.3088736,0.1151345,0.05845946
KEN,Kenya,N,1990,1992,X,1.546747,0.2161812,0.07306031,0.03487449,23.402507,1.9,0.2913206,0.1067298,0.05358051
KEN,Kenya,N,1993,,X,1.546747,0.2849058,0.1067383,0.05484109,25.754114,1.9,0.3732734,0.1481364,0.07953119
KEN,Kenya,N,1996,,X,1.546747,0.212545,0.061029,0.02518689,28.147734,1.9,0.3067011,0.09789255,0.04358186
KEN,Kenya,N,1999,,X,1.546747,0.250736,0.07309572,0.03043793,30.600397,1.9,0.3521186,0.1155202,0.05211508
KEN,Kenya,N,2002,,X,1.546747,0.3104045,0.1017428,0.04736492,33.214009,1.9,0.4174811,0.1508188,0.07420381
KEN,Kenya,N,2005,,X,1.546747,0.3253068,0.1122328,0.05481611,36.048288,1.9,0.4388167,0.1627593,0.08293854
KEN,Kenya,N,2008,,X,1.546747,0.3083194,0.1021656,0.0487161,39.148416,1.9,0.4210061,0.1512433,0.07521943
KEN,Kenya,N,2010,,X,1.546747,0.2940311,0.09408302,0.04372868,41.350152,1.9,0.4072233,0.1420347,0.06897302
KEN,Kenya,N,2011,,X,1.546747,0.2866957,0.08998935,0.04122027,42.486839,1.9,0.4000772,0.1373463,0.06581661
KEN,Kenya,N,2012,,X,1.546747,0.2797364,0.08616373,0.03885128,43.646629,1.9,0.3936764,0.1330061,0.06285779
KEN,Kenya,N,2013,,X,1.546747,0.2729311,0.08210572,0.03637575,44.826849,1.9,0.3866897,0.1283449,0.05973397
KEN,Kenya,N,2015,,X,1.546747,0.2586136,0.0740957,0.03150185,47.236259,1.9,0.3728672,0.1191361,0.05357524
KGZ,Kyrgyz Republic,N,1981,1998,X,2.509139,0.2266461,0.08223665,0.04359926,3.6858,1.9,0.1417691,0.0500629,0.02659461
KGZ,Kyrgyz Republic,N,1984,1998,X,2.509139,0.2156852,0.07828946,0.04150692,3.9164,1.9,0.1349413,0.04756111,0.0253266
KGZ,Kyrgyz Republic,N,1987,1998,X,2.509139,0.2485716,0.09030782,0.04795208,4.1446,1.9,0.1530469,0.05527629,0.02925783
KGZ,Kyrgyz Republic,N,1990,1998,X,2.509139,0.1915054,0.06957764,0.03680909,4.3912,1.9,0.1173159,0.04209123,0.02250503
KGZ,Kyrgyz Republic,N,1993,1998,X,2.509139,0.3985365,0.1639152,0.09076646,4.5167,1.9,0.2806556,0.1063181,0.05685773
KGZ,Kyrgyz Republic,N,1996,1998,X,2.509139,0.4593349,0.1965861,0.1116552,4.6284,1.9,0.3380463,0.1315768,0.07130748
KGZ,Kyrgyz Republic,N,1999,,X,2.509139,0.408788,0.1479548,0.07562226,4.8404,1.9,0.2604538,0.08712568,0.04385763
KGZ,Kyrgyz Republic,N,2002,2002,X,2.509139,0.5552062,0.1775187,0.07521749,4.9907,1.9,0.3413162,0.08682123,0.0319248
KGZ,Kyrgyz Republic,N,2005,2005,X,2.509139,0.3334639,0.08156832,0.02902396,5.1626,1.9,0.1534674,0.03049012,0.009352191
KGZ,Kyrgyz Republic,N,2008,2008,X,2.509139,0.1239063,0.02467513,0.007934042,5.3187,1.9,0.04008644,0.007467555,0.00233927
KGZ,Kyrgyz Republic,N,2010,2010,X,2.509139,0.1111707,0.02624727,0.01102108,5.4479,1.9,0.04067172,0.0108639,0.00580552
KGZ,Kyrgyz Republic,N,2011,2011,X,2.509139,0.07939949,0.01213633,0.003100207,5.5146,1.9,0.01806167,0.002224884,0.0005848167
KGZ,Kyrgyz Republic,N,2012,2012,X,2.509139,0.08468497,0.0185365,0.007004135,5.6072,1.9,0.02917641,0.007449205,0.002987644
KGZ,Kyrgyz Republic,N,2013,2013,X,2.509139,0.1147953,0.02018064,0.005693872,5.7196,1.9,0.03277317,0.004808718,0.001283321
KGZ,Kyrgyz Republic,N,2015,2015,X,2.509139,0.09153478,0.01618338,0.005028551,5.9569,1.9,0.02537767,0.004747558,0.001513042
KIR,Kiribati,N,1981,2006,X,1.600471,0.03690786,0.009778635,0.003664222,0.060133,1.9,0.07020657,0.01656955,0.006359699
KIR,Kiribati,N,1984,2006,X,1.600471,0.03450486,0.008101796,0.002959241,0.062765,1.9,0.05492357,0.01348304,0.005205711
KIR,Kiribati,N,1987,2006,X,1.600471,0.07102414,0.0171796,0.006594529,0.067261,1.9,0.116081,0.02906302,0.01135158
KIR,Kiribati,N,1990,2006,X,1.600471,0.0763551,0.01880426,0.007235422,0.072412,1.9,0.12584,0.03170844,0.01242143
KIR,Kiribati,N,1993,2006,X,1.600471,0.08473367,0.02041173,0.007891801,0.075719,1.9,0.1333399,0.03431086,0.01351423
KIR,Kiribati,N,1996,2006,X,1.600471,0.08473367,0.02088208,0.008077673,0.078907,1.9,0.1402715,0.03507577,0.01382283
KIR,Kiribati,N,1999,2006,X,1.600471,0.07876642,0.01997946,0.007717445,0.082966,1.9,0.128693,0.03362763,0.0132243
KIR,Kiribati,N,2002,2006,X,1.600471,0.07477236,0.01815444,0.006977366,0.087343,1.9,0.12584,0.03063439,0.01199105
KIR,Kiribati,N,2005,2006,X,1.600471,0.07540127,0.01836554,0.007060679,0.092325,1.9,0.12584,0.03098655,0.01213001
KIR,Kiribati,N,2008,2006,X,1.600471,0.09344036,0.02247519,0.008698605,0.09844,1.9,0.1402715,0.0375059,0.01484956
KIR,Kiribati,N,2010,2006,X,1.600471,0.1020635,0.02562529,0.009968275,0.102652,1.9,0.1465067,0.04192326,0.01690922
KIR,Kiribati,N,2011,2006,X,1.600471,0.1020635,0.02589345,0.01007888,0.104656,1.9,0.1465067,0.04229016,0.01708571
KIR,Kiribati,N,2012,2006,X,1.600471,0.09432083,0.0238273,0.00924237,0.106613,1.9,0.1411405,0.03946747,0.01573887
KIR,Kiribati,N,2013,2006,X,1.600471,0.0929648,0.02217494,0.008582341,0.108535,1.9,0.1402715,0.03706843,0.01465811
KIR,Kiribati,N,2015,2006,X,1.600471,0.0763551,0.01861958,0.007161647,0.112407,1.9,0.12584,0.03140637,0.01229842
LAO,Lao People's Democratic Republic,N,1981,1992.2,X,1.241246,0.1892461,0.03850134,0.0123098,3.323377,1.9,0.5059751,0.1501125,0.05964511
LAO,Lao People's Democratic Republic,N,1984,1992.2,X,1.241246,0.1239254,0.02417689,0.007483465,3.586381,1.9,0.4283071,0.1120946,0.04123006
LAO,Lao People's Democratic Republic,N,1987,1992.2,X,1.241246,0.1249273,0.02441281,0.007562782,3.905163,1.9,0.4297706,0.1128437,0.04156617
LAO,Lao People's Democratic Republic,N,1990,1992.2,X,1.241246,0.08499201,0.01667744,0.005009922,4.258472,1.9,0.3619134,0.0858222,0.03006239
LAO,Lao People's Democratic Republic,N,1993,,X,1.241246,0.1121897,0.024018,0.008042363,4.62328,1.9,0.3597773,0.09457263,0.03653226
LAO,Lao People's Democratic Republic,N,1996,,X,1.241246,0.1907051,0.04256753,0.01478139,4.95718,1.9,0.4793156,0.1438703,0.06005942
LAO,Lao People's Democratic Republic,N,1999,,X,1.241246,0.1565098,0.03190848,0.01042244,5.241284,1.9,0.4554548,0.1279454,0.04992342
LAO,Lao People's Democratic Republic,N,2002,,X,1.241246,0.08743872,0.01507907,0.004336423,5.497273,1.9,0.3468227,0.08318965,0.02879803
LAO,Lao People's Democratic Republic,N,2005,,X,1.241246,0.06208949,0.0114147,0.00352175,5.754026,1.9,0.2738458,0.06231893,0.02139172
LAO,Lao People's Democratic Republic,N,2008,,X,1.241246,0.06390761,0.01194347,0.003696605,6.05219,1.9,0.2585325,0.06002075,0.0211251
LAO,Lao People's Democratic Republic,N,2010,,X,1.241246,0.0594925,0.01062236,0.003081808,6.246274,1.9,0.2399212,0.05602129,0.01949164
LAO,Lao People's Democratic Republic,N,2011,,X,1.241246,0.06129421,0.0107012,0.003007874,6.333487,1.9,0.2420104,0.05696411,0.01980389
LAO,Lao People's Democratic Republic,N,2012,,X,1.241246,0.05771002,0.009307349,0.002503853,6.415169,1.9,0.2270991,0.05267869,0.0179899
LAO,Lao People's Democratic Republic,N,2013,2012.25,X,1.241246,0.05115864,0.00804255,0.002129832,6.494557,1.9,0.2111742,0.04821466,0.0162016
LAO,Lao People's Democratic Republic,N,2015,2012.25,X,1.241246,0.03586943,0.005695837,0.001489227,6.663967,1.9,0.1766306,0.03862286,0.01249245
LBN,Lebanon,N,1981,2011.77,X,1.451663,0,0,0,2.615747,1.9,0.000744657,0.000136734,2.846932e-05
LBN,Lebanon,N,1984,2011.77,X,1.451663,0,0,0,2.66722,1.9,0.0006112976,0.0001020845,1.704773e-05
LBN,Lebanon,N,1987,2011.77,X,1.451663,0,0,0,2.672173,1.9,0,0,0
LBN,Lebanon,N,1990,2011.77,X,1.451663,0.003137713,0.0002540952,5.786957e-05,2.703016,1.9,0.0134235,0.001914291,0.0004109489
LBN,Lebanon,N,1993,2011.77,X,1.451663,0,0,0,2.900854,1.9,0,0,0
LBN,Lebanon,N,1996,2011.77,X,1.451663,0,0,0,3.07096,1.9,0,0,0
LBN,Lebanon,N,1999,2011.77,X,1.451663,0,0,0,3.156646,1.9,0,0,0
LBN,Lebanon,N,2002,2011.77,X,1.451663,0,0,0,3.522837,1.9,0,0,0
LBN,Lebanon,N,2005,2011.77,X,1.451663,0,0,0,3.986852,1.9,0,0,0
LBN,Lebanon,N,2008,2011.77,X,1.451663,0,0,0,4.111047,1.9,0,0,0
LBN,Lebanon,N,2010,2011.77,X,1.451663,0,0,0,4.337141,1.9,0,0,0
LBN,Lebanon,N,2011,2011.77,X,1.451663,0,0,0,4.588368,1.9,0,0,0
LBN,Lebanon,N,2012,2011.77,X,1.451663,0,0,0,4.916404,1.9,0,0,0
LBN,Lebanon,N,2013,2011.77,X,1.451663,0,0,0,5.276102,1.9,0,0,0
LBN,Lebanon,N,2015,2011.77,X,1.451663,0,0,0,5.851479,1.9,0,0,0
LBR,Liberia,N,1981,2007,X,1.479561,0.02368614,0.009006102,0.004997922,1.957456,1.9,0.04168336,0.01461806,0.007687327
LBR,Liberia,N,1984,2007,X,1.479561,0.03688756,0.01240876,0.00657824,2.159089,1.9,0.05993773,0.01978782,0.01034529
LBR,Liberia,N,1987,2007,X,1.479561,0.03866733,0.01364504,0.007194266,2.191023,1.9,0.06792347,0.02192823,0.01134845
LBR,Liberia,N,1990,2007,X,1.479561,0.3351247,0.1098006,0.05372819,2.097232,1.9,0.4918543,0.1765869,0.08929851
LBR,Liberia,N,1993,2007,X,1.479561,0.8701962,0.4493079,0.2754259,2.000248,1.9,0.9231119,0.549756,0.3656906
LBR,Liberia,N,1996,2007,X,1.479561,0.9265503,0.5555875,0.3714594,2.191179,1.9,0.9642367,0.6419076,0.462732
LBR,Liberia,N,1999,2007,X,1.479561,0.4857685,0.1736798,0.08769339,2.734518,1.9,0.6634634,0.2628964,0.1398363
